title,price,mrp,code,ASIN,url,,
Men's Printed Regular Fit T-Shirt,479,1199,B07DLPXSVB,B07NLDCLR8,https://www.amazon.in/United-Colors-Benetton-Printed-18A3096J3024I_13C_S_Black/dp/B07DLPXSVB/ref=sr_1_1150?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1150,,
Women's Regular Fit Shirt,918,2299,B0792R5361,B07NLDCLZF,https://www.amazon.in/United-Colors-Benetton-Regular-18P5YK35Q8Y4I_Peach/dp/B0792R5361/ref=sr_1_1151?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1151,,
Boys' Plain Regular Fit Shirt,558,1399,B07F4JNP3R,B07NLBWMZC,https://www.amazon.in/United-Colors-Benetton-Regular-18A5COTC0021I_902_2Y_Grey/dp/B07F4JNP3R/ref=sr_1_1152?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1152,,
Women's Regular Fit Top,838,2099,B0792NSKJR,B07NLBJMMG,https://www.amazon.in/United-Colors-Benetton-Regular-18P3CT3E3000I_Blue_L/dp/B0792NSKJR/ref=sr_1_1153?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1153,,
Men's Flip-Flops,499,same as sellprice,B07BDXHYLZ,B07NL9XV4G,https://www.amazon.in/United-Colors-Benetton-18P8CFFPM034I-18P8CFFPM029I/dp/B07BDXHYLZ/ref=sr_1_1154?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1154,,
Men's Printed Regular Fit T-Shirt,665,1799,B0758JG5DM,B07NLBDKQ8,https://www.amazon.in/United-Colors-Benetton-Printed-8903975672420_17A3096J1098I901L_Large_Red/dp/B0758JG5DM/ref=sr_1_1155?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1155,,
Girl's Striped Regular Fit T-Shirt,335,799,B07F5VKP91,B07NLBQ1TL,https://www.amazon.in/United-Colors-Benetton-18A3SPEC00PKI_Grey-Melange_KL/dp/B07F5VKP91/ref=sr_1_1156?dchild=1&keywords=united+colors+of+benetton&qid=1570701008&s=apparel&sr=1-1156,,
Men's Solid Regular Fit Polo,480,1299,B07DLMZL9Q,B07NL8K524,https://www.amazon.in/United-Colors-Benetton-Regular-18A3ETPJ3035I_901_S_Grey/dp/B07DLMZL9Q/ref=sr_1_1157?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1157,,
Men's Printed Regular Fit T-Shirt,479,1199,B07DLPXSVB,B07NLCMPWD,https://www.amazon.in/United-Colors-Benetton-Printed-18A3096J3024I_13C_S_Black/dp/B07DLPXSVB/ref=sr_1_1158?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1158,,
Women's Regular Fit Shirt,918,2299,B0792R5361,B07NLB8BSM,https://www.amazon.in/United-Colors-Benetton-Regular-18P5YK35Q8Y4I_Peach/dp/B0792R5361/ref=sr_1_1159?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1159,,
Men's Flip-Flops,217,499,B07FXKT6PL,B07NL8JQ87,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-7-18A8CFFPM056I/dp/B07FXKT6PL/ref=sr_1_1160?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1160,,
Boys' Plain Regular Fit Shirt,558,1399,B07F4JNP3R,B07NLBB1KP,https://www.amazon.in/United-Colors-Benetton-Regular-18A5COTC0021I_902_2Y_Grey/dp/B07F4JNP3R/ref=sr_1_1161?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1161,,
Women's Regular Fit Top,838,2099,B0792NSKJR,B07NLBJMXG,https://www.amazon.in/United-Colors-Benetton-Regular-18P3CT3E3000I_Blue_L/dp/B0792NSKJR/ref=sr_1_1162?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1162,,
Men's Printed Regular Fit T-Shirt,665,1799,B0758JG5DM,B07NLBGC8H,https://www.amazon.in/United-Colors-Benetton-Printed-8903975672420_17A3096J1098I901L_Large_Red/dp/B0758JG5DM/ref=sr_1_1163?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1163,,
Girl's Striped Regular Fit T-Shirt,335,799,B07F5VKP91,B07NL9XCGY,https://www.amazon.in/United-Colors-Benetton-18A3SPEC00PKI_Grey-Melange_KL/dp/B07F5VKP91/ref=sr_1_1164?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1164,,
Boy's Plain Regular fit T-Shirt,599,same as sellprice,B07LFGXVVJ,B07NLDGBQH,https://www.amazon.in/United-Colors-Benetton-Regular-19P3096C0SADI_E10_Blue_12-13/dp/B07LFGXVVJ/ref=sr_1_1165?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1165,,
Men's Flip-Flops,538,699,B07L63N9DD,B07NLBDKX9,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-8-19P8CFFPM235I/dp/B07L63N9DD/ref=sr_1_1166?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1166,,
Girls' Jeggings Regular Fit Trousers,670,1399,B07C77F5BF,B07NLBJB1H,https://www.amazon.in/United-Colors-Benetton-Jeggings-18P3PONCAP26I_1Z7_Blueprint_XX/dp/B07C77F5BF/ref=sr_1_1167?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1167,,
Girl's Regular fit Jumpsuit,629,1399,B07LCF49XN,B07NL9XRQ2,https://www.amazon.in/United-Colors-Benetton-Jumpsuit-19P3TERC00JUI_901_Red_8-9/dp/B07LCF49XN/ref=sr_1_1168?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1168,,
Boy's Plain Regular fit T-Shirt,319,499,B07LFS4TJV,B07NLBJ9TM,https://www.amazon.in/United-Colors-Benetton-Regular-19P3096C143IG_B28_Bubblegum_7-8/dp/B07LFS4TJV/ref=sr_1_1169?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1169,,
Girl's Plain Regular fit T-Shirt,367,999,B07LFS1913,B07NLCPZXK,https://www.amazon.in/United-Colors-Benetton-19P3096C1406G_B15_Evening-Blue_2-3/dp/B07LFS1913/ref=sr_1_1170?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1170,,
Men's Sneakers,1666,3299,B072M1VG9H,B07NPDBMQW,https://www.amazon.in/United-Colors-Benetton-Mens-Sneakers/dp/B072M1VG9H/ref=sr_1_1171?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1171,,
Men's Printed Regular Fit Polo,554,1499,B07DLZQB2N,B07NPCYDCF,https://www.amazon.in/United-Colors-Benetton-Printed-18A3089J3017I_B01_XL_Red/dp/B07DLZQB2N/ref=sr_1_1172?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1172,,
Men's Slim Fit Shorts,750,1999,B07LFT4VXW,B07NPH5WD7,https://www.amazon.in/United-Colors-Benetton-Shorts-19P4STWE4101I_16D_34_Olive/dp/B07LFT4VXW/ref=sr_1_1173?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1173,,
Girls' Tunic Knee-Long Dress,849,1799,B07F48T57L,B07NPGDB6Z,https://www.amazon.in/United-Colors-Benetton-Knee-Long-18A4DENC00HJI_901_2Y_Dark/dp/B07F48T57L/ref=sr_1_1174?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1174,,
Men's Printed Regular Fit T-Shirt,443,1199,B07DM12ZVM,B07NPDBMQQ,https://www.amazon.in/United-Colors-Benetton-Printed-18A3089J3060I_24R_S_Rhododendron/dp/B07DM12ZVM/ref=sr_1_1175?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1175,,
Women's Flip-Flops,362,499,B07H9KNRFB,B07NPGJFNG,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-8-18A8CFFPL136I/dp/B07H9KNRFB/ref=sr_1_1176?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1176,,
Boys' Checkered Regular Fit Shirt,638,1599,B07C7CQ9JH,B07NLBYL4B,https://www.amazon.in/United-Colors-Benetton-Checkered-18P5POPC0KZ1I_901_Paradise/dp/B07C7CQ9JH/ref=sr_1_1177?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1177,,
21 Ltrs Black Casual Backpack (16A6BAGT7004I),1549,2999,B0761VQZR1,B07NL8JQLN,https://www.amazon.in/United-Colors-Benetton-Backpack-16A6BAGT7004I/dp/B0761VQZR1/ref=sr_1_1178?keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1178,,
Girl's Plain Regular fit T-Shirt,314,599,B07LGMBKWS,B07NL8JX83,https://www.amazon.in/United-Colors-Benetton-Regular-19P3096C07BVI_902_Bright/dp/B07LGMBKWS/ref=sr_1_1179?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1179,,
Men's Flip-Flops,301,499,B07L64GF74,B07NLCCSR7,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-8-19P8CFFPM211I/dp/B07L64GF74/ref=sr_1_1180?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1180,,
Girls' Plain Regular Fit T-Shirt,419,799,B07F336CJL,B07NLDF4GQ,https://www.amazon.in/United-Colors-Benetton-Regular-18A3094CWA32I_100_M_Black/dp/B07F336CJL/ref=sr_1_1181?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1181,,
Boy's Relaxed Regular Fit Trousers,501,1399,B07F8VG844,B07NLBWN2Z,https://www.amazon.in/United-Colors-Benetton-Trousers-18A3ER1I0755G_Black_EL/dp/B07F8VG844/ref=sr_1_1182?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1182,,
Boys' Regular Fit Trousers,809,1799,B07F4K452C,B07NP9SKFC,https://www.amazon.in/United-Colors-Benetton-Trousers-18A4J6857GX0G_13C_2Y_Black/dp/B07F4K452C/ref=sr_1_1183?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1183,,
Women's Slippers,357,499,B07L635VCN,B07NPFVD9P,https://www.amazon.in/United-Colors-Benetton-Slippers-7-19P8CFFPL302I/dp/B07L635VCN/ref=sr_1_1184?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1184,,
Women's Striped Regular fit Top,762,1299,B07LGNZNP4,B07NPDBMPW,https://www.amazon.in/United-Colors-Benetton-Striped-19P3RB4E5000I_902_Yellow_X-Small/dp/B07LGNZNP4/ref=sr_1_1185?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1185,,
Men's Slim Fit Shorts,1429,2599,B07NQ31GQF,B07NPD3SSX,https://www.amazon.in/United-Colors-Benetton-Shorts-19P4BOU594R8G_901_32_Blue/dp/B07NQ31GQF/ref=sr_1_1186?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1186,,
Women's Slippers,357,499,B07L63ZN79,B07NPGJFMG,https://www.amazon.in/United-Colors-Benetton-Slippers-5-19P8CFFPL319I/dp/B07L63ZN79/ref=sr_1_1187?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1187,,
Girls' Long Sleeve Top,359,799,B073JTR117,B07NP9SJBJ,https://www.amazon.in/United-Colors-Benetton-Sleeve-17A3094CZ2QMI275XS_Blue_XS/dp/B073JTR117/ref=sr_1_1188?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1188,,
Men's Solid Regular fit Polo (19A3089J0001I_09Y_L_Yellow_L),1199,same as sellprice,B07QH9HYRL,B07NL9XHFQ,https://www.amazon.in/United-Colors-Benetton-Regular-19A3089J0001I_09Y_L_Yellow_L/dp/B07QH9HYRL/ref=sr_1_1189?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1189,,
Girls' Floral Regular Fit T-Shirt,398,999,B07F336RNL,B07NL9XBNM,https://www.amazon.in/United-Colors-Benetton-Regular-18A3BEAC13VVG_074_2Y_Off/dp/B07F336RNL/ref=sr_1_1190?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1190,,
Men's Skinny Fit Jeans,1035,2799,B07L5KXZVH,B07NL9XRKF,https://www.amazon.in/United-Colors-Benetton-Skinny-19P4L23E1224I_901_Blue_36W/dp/B07L5KXZVH/ref=sr_1_1191?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1191,,
Boys Sweatshirt,1399,same as sellprice,B07RZDQ8WQ,B07NL9XRW5,https://www.amazon.in/United-Colors-Benetton-Sweatshirt-19A3044AW273G_L59_L_Lemon/dp/B07RZDQ8WQ/ref=sr_1_1192?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1192,,
Boy's Solid Regular Fit T-Shirt,269,599,B07F978J3D,B07NLDGBLS,https://www.amazon.in/United-Colors-Benetton-Regular-18A3PDSCWA35I_Chili/dp/B07F978J3D/ref=sr_1_1193?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1193,,
Women's Slippers,347,499,B07L63TNGJ,B07NLB8BYM,https://www.amazon.in/United-Colors-Benetton-Slippers-6-19P8CFFPL306I/dp/B07L63TNGJ/ref=sr_1_1194?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1194,,
Men's Solid Slim fit Casual Shirt,1340,2399,B07QS2Q65Y,B07NL9JGQQ,https://www.amazon.in/United-Colors-Benetton-Casual-19A5SM13U008I_25P_M_Wine_M/dp/B07QS2Q65Y/ref=sr_1_1195?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1195,,
Men's Leather Belt,824,2749,B07MLHV3VX,B07NL8JT8P,https://www.amazon.in/United-Colors-Benetton-Leather-0IP6AM35CB12I-203/dp/B07MLHV3VX/ref=sr_1_1196?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1196,,
Boy's Floral Regular Fit Shirt,587,1399,B0792DD9Y1,B07NLBSQGN,https://www.amazon.in/United-Colors-Benetton-Regular-18P5SLBC021SI_901_Multicolor/dp/B0792DD9Y1/ref=sr_1_1197?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1197,,
Men's Flip-Flops and House Slippers,375,799,B01N6WM69A,B07NL8K4Z2,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-Slippers/dp/B01N6WM69A/ref=sr_1_1198?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1198,,
Men's Plain Regular fit Polo (19P3DTPJ3033I_G50_Yellow_S),413,1199,B07LCQ4DWN,B07NLBPX58,https://www.amazon.in/United-Colors-Benetton-Regular-19P3DTPJ3033I_G50_Yellow_Small/dp/B07LCQ4DWN/ref=sr_1_1199?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1199,,
Boy's Checkered Regular fit Shirt,699,1399,B07M7P4ZMP,B07NLBDL4V,https://www.amazon.in/United-Colors-Benetton-Checkered-19P5POPCDF02I_901_Multi/dp/B07M7P4ZMP/ref=sr_1_1200?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1200,,
Boys' Polo,494,1099,B06XCG8F9S,B07NLCPZN9,https://www.amazon.in/United-Colors-Benetton-Baby-17P3089C0011I_White_0Y/dp/B06XCG8F9S/ref=sr_1_1201?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1201,,
Boys' Vest,236,249,B01MU9X6QU,B07NLBW8NY,https://www.amazon.in/United-Colors-Benetton-Boys-16A30961KB11I901M_Yellow/dp/B01MU9X6QU/ref=sr_1_1202?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1202,,
Men's Flip-Flops,218,499,B07FXRGRPH,B07NLCPJBQ,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-10-18A8CFFPM074I/dp/B07FXRGRPH/ref=sr_1_1203?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1203,,
Men's Plain Regular fit Polo,517,1399,B07LGHKL3V,B07NL8JQRC,https://www.amazon.in/United-Colors-Benetton-Regular-19P3089E0034I_A11_L_Teal_Large/dp/B07LGHKL3V/ref=sr_1_1204?dchild=1&keywords=united+colors+of+benetton&qid=1570701020&s=apparel&sr=1-1204,,
Men's Solid Slim fit Casual Shirt,1340,2399,B07QS2Q65Y,B07NLCPJ7D,https://www.amazon.in/United-Colors-Benetton-Casual-19A5SM13U008I_25P_M_Wine_M/dp/B07QS2Q65Y/ref=sr_1_1205?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1205,,
Men's Leather Belt,824,2749,B07MLHV3VX,B07NL8JQGG,https://www.amazon.in/United-Colors-Benetton-Leather-0IP6AM35CB12I-203/dp/B07MLHV3VX/ref=sr_1_1206?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1206,,
Boy's Floral Regular Fit Shirt,587,1399,B0792DD9Y1,B07NL9XP6Q,https://www.amazon.in/United-Colors-Benetton-Regular-18P5SLBC021SI_901_Multicolor/dp/B0792DD9Y1/ref=sr_1_1207?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1207,,
Men's Flip-Flops,393,499,B07FXKTMMB,B07NLF9Z44,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-8-18A8CFFPM057I/dp/B07FXKTMMB/ref=sr_1_1208?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1208,,
Men's Plain Regular fit Polo (19P3DTPJ3033I_G50_Yellow_S),413,1199,B07LCQ4DWN,B07NLBH713,https://www.amazon.in/United-Colors-Benetton-Regular-19P3DTPJ3033I_G50_Yellow_Small/dp/B07LCQ4DWN/ref=sr_1_1209?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1209,,
Boy's Checkered Regular fit Shirt,699,1399,B07M7P4ZMP,B07NLB55YD,https://www.amazon.in/United-Colors-Benetton-Checkered-19P5POPCDF02I_901_Multi/dp/B07M7P4ZMP/ref=sr_1_1210?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1210,,
Boys' Vest,236,249,B01MU9X6QU,B07NL9W9DN,https://www.amazon.in/United-Colors-Benetton-Boys-16A30961KB11I901M_Yellow/dp/B01MU9X6QU/ref=sr_1_1211?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1211,,
22 Ltrs Black Casual Backpack (0IP6COLBPBO6I),738,2099,B07CRJLVK9,B07NL9XLZK,https://www.amazon.in/United-Colors-Benetton-Backpack-0IP6COLBPBO6I/dp/B07CRJLVK9/ref=sr_1_1212?keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1212,,
Men's Plain Regular fit Polo,517,1399,B07LGHKL3V,B07NLBK4SB,https://www.amazon.in/United-Colors-Benetton-Regular-19P3089E0034I_A11_L_Teal_Large/dp/B07LGHKL3V/ref=sr_1_1213?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1213,,
Boy's Flip-Flops,277,299,B07BDZYMR7,B07NL9XL2J,https://www.amazon.in/United-Colors-Benetton-Boys-Flip-Flops/dp/B07BDZYMR7/ref=sr_1_1214?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1214,,
Girl's Plain Regular fit T-Shirt,268,599,B07LFGSMW7,B07NL8K51Y,https://www.amazon.in/United-Colors-Benetton-Regular-19P3P4ZC142AI_101_White_3-4/dp/B07LFGSMW7/ref=sr_1_1215?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1215,,
Boys' Shirt,764,1799,B01N0KNP0Z,B07NLD8ZD6,https://www.amazon.in/United-Colors-Benetton-Shirt-16A5SHRTC041IK420Y_Green/dp/B01N0KNP0Z/ref=sr_1_1216?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1216,,
Girls' Dress,510,1499,B01IBSB7O0,B07NLCN7KS,https://www.amazon.in/United-Colors-Benetton-16A3MESC0501I074L_Off-White_L/dp/B01IBSB7O0/ref=sr_1_1217?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1217,,
Girl's Jeans,687,1399,B0792JF83X,B07NLBJK1Q,https://www.amazon.in/United-Colors-Benetton-Girls-18P4DA757F00I_901_Blue_L/dp/B0792JF83X/ref=sr_1_1218?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1218,,
Women's Flip-Flops,366,499,B07H9FMFBJ,B07NL8JMG8,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-8-18A8CFFPL138I/dp/B07H9FMFBJ/ref=sr_1_1219?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1219,,
Boys' Slim Fit Trousers,691,1399,B07C77KFRS,B07NL9XST1,https://www.amazon.in/United-Colors-Benetton-Trousers-18P4WBOTC050I_11E_Blue_XX/dp/B07C77KFRS/ref=sr_1_1220?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1220,,
Girl's Slim fit Jeans,702,1399,B07LCFS5NC,B07NLDFYZC,https://www.amazon.in/United-Colors-Benetton-Girls-19P4DENC0116I_901_Blue_2-3/dp/B07LCFS5NC/ref=sr_1_1221?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1221,,
Girl's Shorts,558,1399,B0792R1MRF,B07NL9XCQ4,https://www.amazon.in/United-Colors-Benetton-Shorts-18P4POPC003SI_901_Pink_S/dp/B0792R1MRF/ref=sr_1_1222?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1222,,
Boy's Plain Regular fit Polo,576,999,B07LFR7J4Z,B07NLBH6YG,https://www.amazon.in/United-Colors-Benetton-Regular-19P3JAC00GT9I_C35_S_Green_6-7/dp/B07LFR7J4Z/ref=sr_1_1223?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1223,,
Men's Flip-Flops,331,499,B07L6351QZ,B07NL8JSXN,https://www.amazon.in/United-Colors-Benetton-Flip-Flops-11-19P8CFFPM216I/dp/B07L6351QZ/ref=sr_1_1224?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1224,,
Boy's Striped Regular fit T-Shirt,509,1599,B07LFLWN6D,B07NLCPJFJ,https://www.amazon.in/United-Colors-Benetton-Striped-19P3SETC00TRI_901_KL_Blue_12-13/dp/B07LFLWN6D/ref=sr_1_1225?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1225,,
Men's Plain Regular fit Polo,894,1999,B07LCQJYHJ,B07NLBJ9QY,https://www.amazon.in/United-Colors-Benetton-Regular-19P33D5J1919I_R26_Pink_Medium/dp/B07LCQJYHJ/ref=sr_1_1226?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1226,,
Men's Striped Slim Fit Casual Shirt,879,2799,B07DMJ5J3T,B07NLBJ9PL,https://www.amazon.in/United-Colors-Benetton-Striped-18A5AG11U008I_32B_M_Bel/dp/B07DMJ5J3T/ref=sr_1_1227?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1227,,
Women's Slippers,359,499,B07L61BJ4N,B07NLDGBQN,https://www.amazon.in/United-Colors-Benetton-Slippers-7-19P8CFFPL312I/dp/B07L61BJ4N/ref=sr_1_1228?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1228,,
Men's Leather Belt,824,2749,B07MFB1XCQ,B07NLD8Z7Y,https://www.amazon.in/United-Colors-Benetton-Leather-0IP6AM35CB12I-203/dp/B07MFB1XCQ/ref=sr_1_1229?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1229,,
Boy's Striped Regular fit T-Shirt,692,1199,B07LGZX94Q,B07NLBJYTQ,https://www.amazon.in/United-Colors-Benetton-19P3096C0GTAI_901_Pink-Blue_8-9/dp/B07LGZX94Q/ref=sr_1_1230?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1230,,
Cotton a-line Dress,377,799,B07LC5N99P,B07NLBJ9VD,https://www.amazon.in/United-Colors-Benetton-19P3096C00L1I_901_Off-White_4-5/dp/B07LC5N99P/ref=sr_1_1231?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1231,,
Women's Regular Fit T-Shirt,486,899,B0792NXGHP,B07NLBDYN8,https://www.amazon.in/United-Colors-Benetton-Regular-18P3096E950AI_Paradise/dp/B0792NXGHP/ref=sr_1_1232?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1232,,
Men's Plain Regular fit Polo (19P3DTPE0032I_A24_M_Light Olive_M),539,1199,B07LGMKHW1,B07NL8K4Y7,https://www.amazon.in/United-Colors-Benetton-19P3DTPE0032I_A24_M_Light-Olive_Medium/dp/B07LGMKHW1/ref=sr_1_1233?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1233,,
Men's Leather Hawaii Thong Sandals,959,2299,B06WW8F6NX,B07NLDGBR1,https://www.amazon.in/United-Colors-Benetton-Leather-Sandals/dp/B06WW8F6NX/ref=sr_1_1234?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1234,,
Men's Striped Regular fit T-Shirt,591,1599,B07LFRKHFH,B07NLB8C9G,https://www.amazon.in/United-Colors-Benetton-Striped-19P3STRJ3603I_902_L_White_Large/dp/B07LFRKHFH/ref=sr_1_1235?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1235,,
Boys' T-Shirt,269,599,B073JRXYHW,B07NLB5MZR,https://www.amazon.in/United-Colors-Benetton-T-Shirt-17A3EQ8C13EDI21L1Y_Red_1Y/dp/B073JRXYHW/ref=sr_1_1236?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1236,,
Men's Polo,739,1999,B073VWKT77,B07NLCC3CN,https://www.amazon.in/United-Colors-Benetton-Mens-8903975479258_17A3INDJ3024I_Small_Blue/dp/B073VWKT77/ref=sr_1_1237?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1237,,
21 Ltrs Green Casual Backpack (16A6BAGT7007I),860,2199,B0761Y7PFT,B07NLDFYYN,https://www.amazon.in/United-Colors-Benetton-Backpack-16A6BAGT7007I/dp/B0761Y7PFT/ref=sr_1_1238?keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1238,,
Women's Quilted Regular fit Top,678,1699,B07LGQ4L7V,B07NLBPX51,https://www.amazon.in/United-Colors-Benetton-19P3LC2E4046I_901_Navy-Blue_Medium/dp/B07LGQ4L7V/ref=sr_1_1239?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1239,,
Men's Sweater,1302,2999,B07DLSLDCG,B07NLDF4FW,https://www.amazon.in/United-Colors-Benetton-Sweater-18A1CTNK1009I_901_L_Yellow/dp/B07DLSLDCG/ref=sr_1_1240?dchild=1&keywords=united+colors+of+benetton&qid=1570701032&s=apparel&sr=1-1240,,
